Var1,Var2,Var3,Var4,Freq
2017,3,Etobicoke West Mall (13),3,0
2018,3,Etobicoke West Mall (13),3,0
2019,3,Etobicoke West Mall (13),3,0
2020,3,Etobicoke West Mall (13),3,0
2016,0,Flemingdon Park (44),3,1
2017,0,Flemingdon Park (44),3,1
2018,0,Flemingdon Park (44),3,0
2019,0,Flemingdon Park (44),3,1
2020,0,Flemingdon Park (44),3,2
2016,1,Flemingdon Park (44),3,0
2017,1,Flemingdon Park (44),3,0
2018,1,Flemingdon Park (44),3,0
2019,1,Flemingdon Park (44),3,0
2020,1,Flemingdon Park (44),3,0
2016,2,Flemingdon Park (44),3,0
2017,2,Flemingdon Park (44),3,0
2018,2,Flemingdon Park (44),3,0
2019,2,Flemingdon Park (44),3,0
2020,2,Flemingdon Park (44),3,0
2016,3,Flemingdon Park (44),3,0
2017,3,Flemingdon Park (44),3,0
2018,3,Flemingdon Park (44),3,0
2019,3,Flemingdon Park (44),3,0
2020,3,Flemingdon Park (44),3,0
2016,0,Forest Hill North (102),3,3
2017,0,Forest Hill North (102),3,0
2018,0,Forest Hill North (102),3,0
2019,0,Forest Hill North (102),3,8
2020,0,Forest Hill North (102),3,5
2016,1,Forest Hill North (102),3,0
2017,1,Forest Hill North (102),3,0
2018,1,Forest Hill North (102),3,0
2019,1,Forest Hill North (102),3,0
2020,1,Forest Hill North (102),3,0
2016,2,Forest Hill North (102),3,0
2017,2,Forest Hill North (102),3,0
2018,2,Forest Hill North (102),3,0
2019,2,Forest Hill North (102),3,0
2020,2,Forest Hill North (102),3,0
2016,3,Forest Hill North (102),3,0
2017,3,Forest Hill North (102),3,0
2018,3,Forest Hill North (102),3,0
2019,3,Forest Hill North (102),3,0
2020,3,Forest Hill North (102),3,0
2016,0,Forest Hill South (101),3,1
2017,0,Forest Hill South (101),3,1
2018,0,Forest Hill South (101),3,1
2019,0,Forest Hill South (101),3,1
2020,0,Forest Hill South (101),3,3
2016,1,Forest Hill South (101),3,0
2017,1,Forest Hill South (101),3,0
2018,1,Forest Hill South (101),3,0
2019,1,Forest Hill South (101),3,0
2020,1,Forest Hill South (101),3,0
2016,2,Forest Hill South (101),3,0
2017,2,Forest Hill South (101),3,0
2018,2,Forest Hill South (101),3,0
2019,2,Forest Hill South (101),3,0
2020,2,Forest Hill South (101),3,0
2016,3,Forest Hill South (101),3,0
2017,3,Forest Hill South (101),3,0
2018,3,Forest Hill South (101),3,0
2019,3,Forest Hill South (101),3,0
2020,3,Forest Hill South (101),3,0
2016,0,Glenfield-Jane Heights (25),3,5
2017,0,Glenfield-Jane Heights (25),3,2
2018,0,Glenfield-Jane Heights (25),3,3
2019,0,Glenfield-Jane Heights (25),3,12
2020,0,Glenfield-Jane Heights (25),3,15
2016,1,Glenfield-Jane Heights (25),3,0
2017,1,Glenfield-Jane Heights (25),3,0
2018,1,Glenfield-Jane Heights (25),3,0
2019,1,Glenfield-Jane Heights (25),3,0
2020,1,Glenfield-Jane Heights (25),3,0
2016,2,Glenfield-Jane Heights (25),3,0
2017,2,Glenfield-Jane Heights (25),3,0
2018,2,Glenfield-Jane Heights (25),3,0
2019,2,Glenfield-Jane Heights (25),3,0
2020,2,Glenfield-Jane Heights (25),3,0
2016,3,Glenfield-Jane Heights (25),3,1
2017,3,Glenfield-Jane Heights (25),3,0
2018,3,Glenfield-Jane Heights (25),3,0
2019,3,Glenfield-Jane Heights (25),3,0
2020,3,Glenfield-Jane Heights (25),3,0
2016,0,Greenwood-Coxwell (65),3,0
2017,0,Greenwood-Coxwell (65),3,5
2018,0,Greenwood-Coxwell (65),3,1
2019,0,Greenwood-Coxwell (65),3,4
2020,0,Greenwood-Coxwell (65),3,5
2016,1,Greenwood-Coxwell (65),3,0
2017,1,Greenwood-Coxwell (65),3,0
2018,1,Greenwood-Coxwell (65),3,0
2019,1,Greenwood-Coxwell (65),3,0
2020,1,Greenwood-Coxwell (65),3,0
2016,2,Greenwood-Coxwell (65),3,0
2017,2,Greenwood-Coxwell (65),3,0
2018,2,Greenwood-Coxwell (65),3,0
2019,2,Greenwood-Coxwell (65),3,0
2020,2,Greenwood-Coxwell (65),3,0
2016,3,Greenwood-Coxwell (65),3,0
2017,3,Greenwood-Coxwell (65),3,0
2018,3,Greenwood-Coxwell (65),3,0
2019,3,Greenwood-Coxwell (65),3,0
2020,3,Greenwood-Coxwell (65),3,0
2016,0,Guildwood (140),3,0
2017,0,Guildwood (140),3,1
2018,0,Guildwood (140),3,0
2019,0,Guildwood (140),3,3
2020,0,Guildwood (140),3,0
2016,1,Guildwood (140),3,0
2017,1,Guildwood (140),3,0
2018,1,Guildwood (140),3,0
2019,1,Guildwood (140),3,0
2020,1,Guildwood (140),3,0
2016,2,Guildwood (140),3,0
2017,2,Guildwood (140),3,0
2018,2,Guildwood (140),3,0
2019,2,Guildwood (140),3,0
2020,2,Guildwood (140),3,0
2016,3,Guildwood (140),3,0
2017,3,Guildwood (140),3,0
2018,3,Guildwood (140),3,0
2019,3,Guildwood (140),3,0
2020,3,Guildwood (140),3,0
2016,0,Henry Farm (53),3,0
2017,0,Henry Farm (53),3,0
2018,0,Henry Farm (53),3,2
2019,0,Henry Farm (53),3,2
2020,0,Henry Farm (53),3,1
2016,1,Henry Farm (53),3,0
2017,1,Henry Farm (53),3,0
2018,1,Henry Farm (53),3,0
2019,1,Henry Farm (53),3,0
2020,1,Henry Farm (53),3,0
2016,2,Henry Farm (53),3,0
2017,2,Henry Farm (53),3,0
2018,2,Henry Farm (53),3,0
2019,2,Henry Farm (53),3,0
2020,2,Henry Farm (53),3,0
2016,3,Henry Farm (53),3,0
2017,3,Henry Farm (53),3,0
2018,3,Henry Farm (53),3,0
2019,3,Henry Farm (53),3,0
2020,3,Henry Farm (53),3,0
2016,0,High Park North (88),3,1
2017,0,High Park North (88),3,2
2018,0,High Park North (88),3,1
2019,0,High Park North (88),3,8
2020,0,High Park North (88),3,3
2016,1,High Park North (88),3,0
2017,1,High Park North (88),3,0
2018,1,High Park North (88),3,0
2019,1,High Park North (88),3,0
2020,1,High Park North (88),3,0
2016,2,High Park North (88),3,0
2017,2,High Park North (88),3,0
2018,2,High Park North (88),3,0
2019,2,High Park North (88),3,0
2020,2,High Park North (88),3,0
2016,3,High Park North (88),3,0
2017,3,High Park North (88),3,0
2018,3,High Park North (88),3,0
2019,3,High Park North (88),3,0
2020,3,High Park North (88),3,0
2016,0,High Park-Swansea (87),3,2
2017,0,High Park-Swansea (87),3,2
2018,0,High Park-Swansea (87),3,2
2019,0,High Park-Swansea (87),3,8
2020,0,High Park-Swansea (87),3,6
2016,1,High Park-Swansea (87),3,0
2017,1,High Park-Swansea (87),3,1
2018,1,High Park-Swansea (87),3,0
2019,1,High Park-Swansea (87),3,0
2020,1,High Park-Swansea (87),3,0
2016,2,High Park-Swansea (87),3,0
2017,2,High Park-Swansea (87),3,0
2018,2,High Park-Swansea (87),3,0
2019,2,High Park-Swansea (87),3,0
2020,2,High Park-Swansea (87),3,0
2016,3,High Park-Swansea (87),3,0
2017,3,High Park-Swansea (87),3,0
2018,3,High Park-Swansea (87),3,0
2019,3,High Park-Swansea (87),3,0
2020,3,High Park-Swansea (87),3,0
2016,0,Highland Creek (134),3,1
2017,0,Highland Creek (134),3,1
2018,0,Highland Creek (134),3,1
2019,0,Highland Creek (134),3,2
2020,0,Highland Creek (134),3,0
2016,1,Highland Creek (134),3,0
2017,1,Highland Creek (134),3,0
2018,1,Highland Creek (134),3,0
2019,1,Highland Creek (134),3,0
2020,1,Highland Creek (134),3,0
2016,2,Highland Creek (134),3,0
2017,2,Highland Creek (134),3,0
2018,2,Highland Creek (134),3,0
2019,2,Highland Creek (134),3,0
2020,2,Highland Creek (134),3,0
2016,3,Highland Creek (134),3,0
2017,3,Highland Creek (134),3,0
2018,3,Highland Creek (134),3,0
2019,3,Highland Creek (134),3,0
2020,3,Highland Creek (134),3,0
2016,0,Hillcrest Village (48),3,1
2017,0,Hillcrest Village (48),3,1
2018,0,Hillcrest Village (48),3,3
2019,0,Hillcrest Village (48),3,2
2020,0,Hillcrest Village (48),3,0
2016,1,Hillcrest Village (48),3,0
2017,1,Hillcrest Village (48),3,0
2018,1,Hillcrest Village (48),3,0
2019,1,Hillcrest Village (48),3,0
2020,1,Hillcrest Village (48),3,0
2016,2,Hillcrest Village (48),3,0
2017,2,Hillcrest Village (48),3,0
2018,2,Hillcrest Village (48),3,0
2019,2,Hillcrest Village (48),3,0
2020,2,Hillcrest Village (48),3,0
2016,3,Hillcrest Village (48),3,0
2017,3,Hillcrest Village (48),3,0
2018,3,Hillcrest Village (48),3,0
2019,3,Hillcrest Village (48),3,0
2020,3,Hillcrest Village (48),3,0
2016,0,Humber Heights-Westmount (8),3,3
2017,0,Humber Heights-Westmount (8),3,0
2018,0,Humber Heights-Westmount (8),3,2
2019,0,Humber Heights-Westmount (8),3,6
2020,0,Humber Heights-Westmount (8),3,4
2016,1,Humber Heights-Westmount (8),3,0
2017,1,Humber Heights-Westmount (8),3,0
2018,1,Humber Heights-Westmount (8),3,0
2019,1,Humber Heights-Westmount (8),3,0
2020,1,Humber Heights-Westmount (8),3,0
2016,2,Humber Heights-Westmount (8),3,0
2017,2,Humber Heights-Westmount (8),3,0
2018,2,Humber Heights-Westmount (8),3,0
2019,2,Humber Heights-Westmount (8),3,0
2020,2,Humber Heights-Westmount (8),3,0
2016,3,Humber Heights-Westmount (8),3,0
2017,3,Humber Heights-Westmount (8),3,0
2018,3,Humber Heights-Westmount (8),3,0
2019,3,Humber Heights-Westmount (8),3,0
2020,3,Humber Heights-Westmount (8),3,0
2016,0,Humber Summit (21),3,9
2017,0,Humber Summit (21),3,2
2018,0,Humber Summit (21),3,6
2019,0,Humber Summit (21),3,25
2020,0,Humber Summit (21),3,11
2016,1,Humber Summit (21),3,0
2017,1,Humber Summit (21),3,0
2018,1,Humber Summit (21),3,0
2019,1,Humber Summit (21),3,0
2020,1,Humber Summit (21),3,0
2016,2,Humber Summit (21),3,0
2017,2,Humber Summit (21),3,0
2018,2,Humber Summit (21),3,0
2019,2,Humber Summit (21),3,0
2020,2,Humber Summit (21),3,0
2016,3,Humber Summit (21),3,0
2017,3,Humber Summit (21),3,0
2018,3,Humber Summit (21),3,0
2019,3,Humber Summit (21),3,0
2020,3,Humber Summit (21),3,0
2016,0,Humbermede (22),3,2
2017,0,Humbermede (22),3,1
2018,0,Humbermede (22),3,5
2019,0,Humbermede (22),3,9
2020,0,Humbermede (22),3,4
2016,1,Humbermede (22),3,0
2017,1,Humbermede (22),3,0
2018,1,Humbermede (22),3,0
2019,1,Humbermede (22),3,0
2020,1,Humbermede (22),3,0
2016,2,Humbermede (22),3,0
2017,2,Humbermede (22),3,0
2018,2,Humbermede (22),3,0
2019,2,Humbermede (22),3,0
2020,2,Humbermede (22),3,0
2016,3,Humbermede (22),3,0
2017,3,Humbermede (22),3,0
2018,3,Humbermede (22),3,0
2019,3,Humbermede (22),3,0
2020,3,Humbermede (22),3,0
2016,0,Humewood-Cedarvale (106),3,1
2017,0,Humewood-Cedarvale (106),3,0
2018,0,Humewood-Cedarvale (106),3,1
2019,0,Humewood-Cedarvale (106),3,1
2020,0,Humewood-Cedarvale (106),3,0
2016,1,Humewood-Cedarvale (106),3,0
2017,1,Humewood-Cedarvale (106),3,0
2018,1,Humewood-Cedarvale (106),3,0
2019,1,Humewood-Cedarvale (106),3,0
2020,1,Humewood-Cedarvale (106),3,0
2016,2,Humewood-Cedarvale (106),3,0
2017,2,Humewood-Cedarvale (106),3,0
2018,2,Humewood-Cedarvale (106),3,0
2019,2,Humewood-Cedarvale (106),3,0
2020,2,Humewood-Cedarvale (106),3,0
2016,3,Humewood-Cedarvale (106),3,0
2017,3,Humewood-Cedarvale (106),3,0
2018,3,Humewood-Cedarvale (106),3,0
2019,3,Humewood-Cedarvale (106),3,0
2020,3,Humewood-Cedarvale (106),3,0
2016,0,Ionview (125),3,0
2017,0,Ionview (125),3,0
2018,0,Ionview (125),3,0
2019,0,Ionview (125),3,3
2020,0,Ionview (125),3,0
2016,1,Ionview (125),3,0
2017,1,Ionview (125),3,0
2018,1,Ionview (125),3,0
2019,1,Ionview (125),3,0
2020,1,Ionview (125),3,0
2016,2,Ionview (125),3,0
2017,2,Ionview (125),3,0
2018,2,Ionview (125),3,0
2019,2,Ionview (125),3,0
2020,2,Ionview (125),3,0
2016,3,Ionview (125),3,0
2017,3,Ionview (125),3,0
2018,3,Ionview (125),3,0
2019,3,Ionview (125),3,0
2020,3,Ionview (125),3,0
2016,0,Islington-City Centre West (14),3,6
2017,0,Islington-City Centre West (14),3,1
2018,0,Islington-City Centre West (14),3,16
2019,0,Islington-City Centre West (14),3,29
2020,0,Islington-City Centre West (14),3,15
2016,1,Islington-City Centre West (14),3,0
2017,1,Islington-City Centre West (14),3,0
2018,1,Islington-City Centre West (14),3,0
2019,1,Islington-City Centre West (14),3,0
2020,1,Islington-City Centre West (14),3,0
2016,2,Islington-City Centre West (14),3,0
2017,2,Islington-City Centre West (14),3,0
2018,2,Islington-City Centre West (14),3,0
2019,2,Islington-City Centre West (14),3,0
2020,2,Islington-City Centre West (14),3,0
2016,3,Islington-City Centre West (14),3,0
2017,3,Islington-City Centre West (14),3,0
2018,3,Islington-City Centre West (14),3,0
2019,3,Islington-City Centre West (14),3,0
2020,3,Islington-City Centre West (14),3,0
2016,0,Junction Area (90),3,5
2017,0,Junction Area (90),3,5
2018,0,Junction Area (90),3,8
2019,0,Junction Area (90),3,15
2020,0,Junction Area (90),3,8
2016,1,Junction Area (90),3,0
2017,1,Junction Area (90),3,0
2018,1,Junction Area (90),3,0
2019,1,Junction Area (90),3,0
2020,1,Junction Area (90),3,0
2016,2,Junction Area (90),3,0
2017,2,Junction Area (90),3,0
2018,2,Junction Area (90),3,0
2019,2,Junction Area (90),3,0
2020,2,Junction Area (90),3,0
2016,3,Junction Area (90),3,0
2017,3,Junction Area (90),3,0
2018,3,Junction Area (90),3,0
2019,3,Junction Area (90),3,0
2020,3,Junction Area (90),3,0
2016,0,Keelesdale-Eglinton West (110),3,2
2017,0,Keelesdale-Eglinton West (110),3,2
2018,0,Keelesdale-Eglinton West (110),3,5
2019,0,Keelesdale-Eglinton West (110),3,6
2020,0,Keelesdale-Eglinton West (110),3,4
2016,1,Keelesdale-Eglinton West (110),3,0
2017,1,Keelesdale-Eglinton West (110),3,0
2018,1,Keelesdale-Eglinton West (110),3,0
2019,1,Keelesdale-Eglinton West (110),3,0
2020,1,Keelesdale-Eglinton West (110),3,0
2016,2,Keelesdale-Eglinton West (110),3,0
2017,2,Keelesdale-Eglinton West (110),3,0
2018,2,Keelesdale-Eglinton West (110),3,0
2019,2,Keelesdale-Eglinton West (110),3,0
2020,2,Keelesdale-Eglinton West (110),3,0
2016,3,Keelesdale-Eglinton West (110),3,0
2017,3,Keelesdale-Eglinton West (110),3,0
2018,3,Keelesdale-Eglinton West (110),3,0
2019,3,Keelesdale-Eglinton West (110),3,0
2020,3,Keelesdale-Eglinton West (110),3,0
2016,0,Kennedy Park (124),3,1
2017,0,Kennedy Park (124),3,1
2018,0,Kennedy Park (124),3,1
2019,0,Kennedy Park (124),3,2
2020,0,Kennedy Park (124),3,0
2016,1,Kennedy Park (124),3,0
2017,1,Kennedy Park (124),3,0
2018,1,Kennedy Park (124),3,0
2019,1,Kennedy Park (124),3,0
2020,1,Kennedy Park (124),3,0
2016,2,Kennedy Park (124),3,0
2017,2,Kennedy Park (124),3,0
2018,2,Kennedy Park (124),3,0
2019,2,Kennedy Park (124),3,0
2020,2,Kennedy Park (124),3,0
2016,3,Kennedy Park (124),3,0
2017,3,Kennedy Park (124),3,0
2018,3,Kennedy Park (124),3,0
2019,3,Kennedy Park (124),3,0
2020,3,Kennedy Park (124),3,0
2016,0,Kensington-Chinatown (78),3,5
2017,0,Kensington-Chinatown (78),3,14
2018,0,Kensington-Chinatown (78),3,17
2019,0,Kensington-Chinatown (78),3,13
2020,0,Kensington-Chinatown (78),3,8
2016,1,Kensington-Chinatown (78),3,0
2017,1,Kensington-Chinatown (78),3,0
2018,1,Kensington-Chinatown (78),3,0
2019,1,Kensington-Chinatown (78),3,0
2020,1,Kensington-Chinatown (78),3,0
2016,2,Kensington-Chinatown (78),3,0
2017,2,Kensington-Chinatown (78),3,0
2018,2,Kensington-Chinatown (78),3,0
2019,2,Kensington-Chinatown (78),3,0
2020,2,Kensington-Chinatown (78),3,0
2016,3,Kensington-Chinatown (78),3,0
2017,3,Kensington-Chinatown (78),3,0
2018,3,Kensington-Chinatown (78),3,0
2019,3,Kensington-Chinatown (78),3,0
2020,3,Kensington-Chinatown (78),3,0
2016,0,Kingsview Village-The Westway (6),3,4
2017,0,Kingsview Village-The Westway (6),3,1
2018,0,Kingsview Village-The Westway (6),3,3
2019,0,Kingsview Village-The Westway (6),3,9
2020,0,Kingsview Village-The Westway (6),3,2
2016,1,Kingsview Village-The Westway (6),3,0
2017,1,Kingsview Village-The Westway (6),3,0
2018,1,Kingsview Village-The Westway (6),3,0
2019,1,Kingsview Village-The Westway (6),3,0
2020,1,Kingsview Village-The Westway (6),3,0
2016,2,Kingsview Village-The Westway (6),3,0
2017,2,Kingsview Village-The Westway (6),3,0
2018,2,Kingsview Village-The Westway (6),3,0
2019,2,Kingsview Village-The Westway (6),3,0
2020,2,Kingsview Village-The Westway (6),3,0
2016,3,Kingsview Village-The Westway (6),3,0
2017,3,Kingsview Village-The Westway (6),3,0
2018,3,Kingsview Village-The Westway (6),3,0
2019,3,Kingsview Village-The Westway (6),3,0
2020,3,Kingsview Village-The Westway (6),3,0
2016,0,Kingsway South (15),3,0
2017,0,Kingsway South (15),3,2
2018,0,Kingsway South (15),3,2
2019,0,Kingsway South (15),3,2
2020,0,Kingsway South (15),3,7
2016,1,Kingsway South (15),3,0
2017,1,Kingsway South (15),3,0
2018,1,Kingsway South (15),3,0
2019,1,Kingsway South (15),3,0
2020,1,Kingsway South (15),3,0
2016,2,Kingsway South (15),3,0
2017,2,Kingsway South (15),3,0
2018,2,Kingsway South (15),3,0
2019,2,Kingsway South (15),3,0
2020,2,Kingsway South (15),3,0
2016,3,Kingsway South (15),3,0
2017,3,Kingsway South (15),3,0
2018,3,Kingsway South (15),3,0
2019,3,Kingsway South (15),3,0
2020,3,Kingsway South (15),3,0
2016,0,Lambton Baby Point (114),3,0
2017,0,Lambton Baby Point (114),3,0
2018,0,Lambton Baby Point (114),3,0
2019,0,Lambton Baby Point (114),3,0
2020,0,Lambton Baby Point (114),3,1
2016,1,Lambton Baby Point (114),3,1
2017,1,Lambton Baby Point (114),3,0
2018,1,Lambton Baby Point (114),3,0
2019,1,Lambton Baby Point (114),3,0
2020,1,Lambton Baby Point (114),3,0
2016,2,Lambton Baby Point (114),3,0
2017,2,Lambton Baby Point (114),3,0
2018,2,Lambton Baby Point (114),3,0
2019,2,Lambton Baby Point (114),3,0
2020,2,Lambton Baby Point (114),3,0
2016,3,Lambton Baby Point (114),3,0
2017,3,Lambton Baby Point (114),3,0
2018,3,Lambton Baby Point (114),3,0
2019,3,Lambton Baby Point (114),3,0
2020,3,Lambton Baby Point (114),3,0
2016,0,LAmoreaux (117),3,3
2017,0,LAmoreaux (117),3,2
2018,0,LAmoreaux (117),3,2
2019,0,LAmoreaux (117),3,6
2020,0,LAmoreaux (117),3,4
2016,1,LAmoreaux (117),3,0
2017,1,LAmoreaux (117),3,0
2018,1,LAmoreaux (117),3,0
2019,1,LAmoreaux (117),3,0
2020,1,LAmoreaux (117),3,0
2016,2,LAmoreaux (117),3,0
2017,2,LAmoreaux (117),3,0
2018,2,LAmoreaux (117),3,0
2019,2,LAmoreaux (117),3,0
2020,2,LAmoreaux (117),3,0
2016,3,LAmoreaux (117),3,0
2017,3,LAmoreaux (117),3,0
2018,3,LAmoreaux (117),3,0
2019,3,LAmoreaux (117),3,0
2020,3,LAmoreaux (117),3,0
2016,0,Lansing-Westgate (38),3,1
2017,0,Lansing-Westgate (38),3,3
2018,0,Lansing-Westgate (38),3,3
2019,0,Lansing-Westgate (38),3,5
2020,0,Lansing-Westgate (38),3,7
2016,1,Lansing-Westgate (38),3,0
2017,1,Lansing-Westgate (38),3,0
2018,1,Lansing-Westgate (38),3,0
2019,1,Lansing-Westgate (38),3,0
2020,1,Lansing-Westgate (38),3,0
2016,2,Lansing-Westgate (38),3,0
2017,2,Lansing-Westgate (38),3,0
2018,2,Lansing-Westgate (38),3,0
2019,2,Lansing-Westgate (38),3,0
2020,2,Lansing-Westgate (38),3,0
2016,3,Lansing-Westgate (38),3,0
2017,3,Lansing-Westgate (38),3,0
2018,3,Lansing-Westgate (38),3,0
2019,3,Lansing-Westgate (38),3,0
2020,3,Lansing-Westgate (38),3,0
2016,0,Lawrence Park North (105),3,0
2017,0,Lawrence Park North (105),3,0
2018,0,Lawrence Park North (105),3,0
2019,0,Lawrence Park North (105),3,7
2020,0,Lawrence Park North (105),3,2
2016,1,Lawrence Park North (105),3,0
2017,1,Lawrence Park North (105),3,0
2018,1,Lawrence Park North (105),3,0
2019,1,Lawrence Park North (105),3,0
2020,1,Lawrence Park North (105),3,0
2016,2,Lawrence Park North (105),3,0
2017,2,Lawrence Park North (105),3,0
2018,2,Lawrence Park North (105),3,0
2019,2,Lawrence Park North (105),3,0
2020,2,Lawrence Park North (105),3,0
2016,3,Lawrence Park North (105),3,0
2017,3,Lawrence Park North (105),3,0
2018,3,Lawrence Park North (105),3,0
2019,3,Lawrence Park North (105),3,0
2020,3,Lawrence Park North (105),3,0
2016,0,Lawrence Park South (103),3,0
2017,0,Lawrence Park South (103),3,0
2018,0,Lawrence Park South (103),3,4
2019,0,Lawrence Park South (103),3,4
2020,0,Lawrence Park South (103),3,5
2016,1,Lawrence Park South (103),3,0
2017,1,Lawrence Park South (103),3,1
2018,1,Lawrence Park South (103),3,0
2019,1,Lawrence Park South (103),3,0
2020,1,Lawrence Park South (103),3,0
2016,2,Lawrence Park South (103),3,0
2017,2,Lawrence Park South (103),3,0
2018,2,Lawrence Park South (103),3,0
2019,2,Lawrence Park South (103),3,0
2020,2,Lawrence Park South (103),3,0
2016,3,Lawrence Park South (103),3,0
2017,3,Lawrence Park South (103),3,0
2018,3,Lawrence Park South (103),3,0
2019,3,Lawrence Park South (103),3,0
2020,3,Lawrence Park South (103),3,0
2016,0,Leaside-Bennington (56),3,0
2017,0,Leaside-Bennington (56),3,1
2018,0,Leaside-Bennington (56),3,2
2019,0,Leaside-Bennington (56),3,2
2020,0,Leaside-Bennington (56),3,1
2016,1,Leaside-Bennington (56),3,0
2017,1,Leaside-Bennington (56),3,0
2018,1,Leaside-Bennington (56),3,0
2019,1,Leaside-Bennington (56),3,0
2020,1,Leaside-Bennington (56),3,0
2016,2,Leaside-Bennington (56),3,0
2017,2,Leaside-Bennington (56),3,0
2018,2,Leaside-Bennington (56),3,0
2019,2,Leaside-Bennington (56),3,0
2020,2,Leaside-Bennington (56),3,0
2016,3,Leaside-Bennington (56),3,0
2017,3,Leaside-Bennington (56),3,0
2018,3,Leaside-Bennington (56),3,0
2019,3,Leaside-Bennington (56),3,0
2020,3,Leaside-Bennington (56),3,0
2016,0,Little Portugal (84),3,6
2017,0,Little Portugal (84),3,0
2018,0,Little Portugal (84),3,3
2019,0,Little Portugal (84),3,6
2020,0,Little Portugal (84),3,3
2016,1,Little Portugal (84),3,0
2017,1,Little Portugal (84),3,0
2018,1,Little Portugal (84),3,0
2019,1,Little Portugal (84),3,0
2020,1,Little Portugal (84),3,0
2016,2,Little Portugal (84),3,0
2017,2,Little Portugal (84),3,0
2018,2,Little Portugal (84),3,0
2019,2,Little Portugal (84),3,0
2020,2,Little Portugal (84),3,0
2016,3,Little Portugal (84),3,0
2017,3,Little Portugal (84),3,0
2018,3,Little Portugal (84),3,0
2019,3,Little Portugal (84),3,0
2020,3,Little Portugal (84),3,0
2016,0,Long Branch (19),3,1
2017,0,Long Branch (19),3,0
2018,0,Long Branch (19),3,1
2019,0,Long Branch (19),3,3
2020,0,Long Branch (19),3,3
2016,1,Long Branch (19),3,0
2017,1,Long Branch (19),3,0
2018,1,Long Branch (19),3,0
2019,1,Long Branch (19),3,0
2020,1,Long Branch (19),3,0
2016,2,Long Branch (19),3,0
2017,2,Long Branch (19),3,0
2018,2,Long Branch (19),3,0
2019,2,Long Branch (19),3,0
2020,2,Long Branch (19),3,0
2016,3,Long Branch (19),3,0
2017,3,Long Branch (19),3,0
2018,3,Long Branch (19),3,0
2019,3,Long Branch (19),3,0
2020,3,Long Branch (19),3,0
2016,0,Malvern (132),3,4
2017,0,Malvern (132),3,3
2018,0,Malvern (132),3,9
2019,0,Malvern (132),3,4
2020,0,Malvern (132),3,6
2016,1,Malvern (132),3,0
2017,1,Malvern (132),3,0
2018,1,Malvern (132),3,0
2019,1,Malvern (132),3,0
2020,1,Malvern (132),3,0
2016,2,Malvern (132),3,0
2017,2,Malvern (132),3,0
2018,2,Malvern (132),3,0
2019,2,Malvern (132),3,0
2020,2,Malvern (132),3,0
2016,3,Malvern (132),3,0
2017,3,Malvern (132),3,0
2018,3,Malvern (132),3,0
2019,3,Malvern (132),3,0
2020,3,Malvern (132),3,0
2016,0,Maple Leaf (29),3,0
2017,0,Maple Leaf (29),3,0
2018,0,Maple Leaf (29),3,1
2019,0,Maple Leaf (29),3,1
2020,0,Maple Leaf (29),3,2
2016,1,Maple Leaf (29),3,0
2017,1,Maple Leaf (29),3,0
2018,1,Maple Leaf (29),3,0
2019,1,Maple Leaf (29),3,0
2020,1,Maple Leaf (29),3,0
2016,2,Maple Leaf (29),3,0
2017,2,Maple Leaf (29),3,0
2018,2,Maple Leaf (29),3,0
2019,2,Maple Leaf (29),3,0
2020,2,Maple Leaf (29),3,0
2016,3,Maple Leaf (29),3,0
2017,3,Maple Leaf (29),3,0
2018,3,Maple Leaf (29),3,0
2019,3,Maple Leaf (29),3,0
2020,3,Maple Leaf (29),3,0
2016,0,Markland Wood (12),3,1
